Date,SaleRep,EnrollDate,ClientID,ClientStatus,CancelDate,Cancel,DaysToCancel,EarlyCancellation,CancelledDebt,Program,CANCELREASON,SALESREPDAY
202512,Lisa Wong,12/22/2025,507580,Cancelled,12/28/2025,1,6,1,63771,JGW,Buyer Remorse,20251222_Lisa Wong
202512,Jay Harris,12/23/2025,507602,Cancelled,01/08/2026,1,16,1,56948,JGW,Not Responsive,20251223_Jay Harris
202512,Jenna Marks,12/23/2025,507607,Cancelled,01/01/2026,1,9,1,61500,JGW,Buyer Remorse,20251223_Jenna Marks
202512,Naddia Bazar,12/23/2025,507608,Cancelled,01/03/2026,1,11,1,62810,JGW,Not Responsive,20251223_Naddia Bazar
202512,Naddia Bazar,12/23/2025,507610,Cancelled,01/06/2026,1,14,1,50280,JGW,Not Responsive,20251223_Naddia Bazar
202512,Naddia Bazar,12/23/2025,507611,Cancelled,12/28/2025,1,5,1,14068,JGW,Buyer Remorse,20251223_Naddia Bazar
202512,Tara Singh,12/23/2025,507614,Cancelled,01/02/2026,1,10,1,30610,JGW,Financial Hardship,20251223_Tara Singh
202512,Alexander Dagen,12/23/2025,507631,Cancelled,01/03/2026,1,11,1,19504,JGW,Buyer Remorse,20251223_Alexander Dagen
202512,Victor Chen,12/24/2025,507669,Cancelled,01/01/2026,1,8,1,17780,JGW,Buyer Remorse,20251224_Victor Chen
202512,Evan Baker,12/25/2025,507672,Cancelled,12/31/2025,1,6,1,19355,JGW,Financial Hardship,20251225_Evan Baker
202512,Marcus Lee,12/25/2025,507683,Cancelled,01/08/2026,1,14,1,21237,JGW,Buyer Remorse,20251225_Marcus Lee
202512,Victor Chen,12/25/2025,507695,Cancelled,01/05/2026,1,11,1,9574,JGW,Financial Hardship,20251225_Victor Chen
202512,Evan Baker,12/26/2025,507699,Cancelled,01/15/2026,1,20,1,38808,JGW,Buyer Remorse,20251226_Evan Baker
202512,Jay Harris,12/26/2025,507704,Cancelled,01/14/2026,1,19,1,18315,JGW,Financial Hardship,20251226_Jay Harris
202512,Jay Harris,12/26/2025,507706,Cancelled,01/02/2026,1,7,1,17151,JGW,Buyer Remorse,20251226_Jay Harris
202512,Jenna Marks,12/26/2025,507709,Cancelled,01/04/2026,1,9,1,55295,JGW,Not Responsive,20251226_Jenna Marks
202512,Naddia Bazar,12/26/2025,507714,Cancelled,01/06/2026,1,11,1,22030,JGW,Financial Hardship,20251226_Naddia Bazar
202512,Naddia Bazar,12/26/2025,507716,Cancelled,01/05/2026,1,10,1,43137,JGW,Financial Hardship,20251226_Naddia Bazar
202512,Marcus Lee,12/26/2025,507723,Cancelled,01/10/2026,1,15,1,64350,JGW,Buyer Remorse,20251226_Marcus Lee
202512,Victor Chen,12/26/2025,507729,Cancelled,12/31/2025,1,5,1,59837,JGW,Buyer Remorse,20251226_Victor Chen
202512,Jenna Marks,12/29/2025,507741,Cancelled,01/18/2026,1,20,1,18234,JGW,Buyer Remorse,20251229_Jenna Marks
202512,Jenna Marks,12/29/2025,507745,Cancelled,01/04/2026,1,6,1,26214,JGW,Financial Hardship,20251229_Jenna Marks
202512,Lisa Wong,12/29/2025,507758,Cancelled,01/14/2026,1,16,1,16171,JGW,Financial Hardship,20251229_Lisa Wong
202512,Alexander Dagen,12/29/2025,507768,Cancelled,01/04/2026,1,6,1,36454,JGW,Not Responsive,20251229_Alexander Dagen
202512,Victor Chen,12/29/2025,507771,Cancelled,01/03/2026,1,5,1,16037,JGW,Not Responsive,20251229_Victor Chen
202512,Jay Harris,12/30/2025,507776,Cancelled,01/07/2026,1,8,1,43676,JGW,Not Responsive,20251230_Jay Harris
202512,Naddia Bazar,12/30/2025,507783,Cancelled,01/11/2026,1,12,1,24154,JGW,Financial Hardship,20251230_Naddia Bazar
202512,Tara Singh,12/30/2025,507789,Cancelled,01/17/2026,1,18,1,9624,JGW,Buyer Remorse,20251230_Tara Singh
202512,Lisa Wong,12/30/2025,507794,Cancelled,01/07/2026,1,8,1,40517,JGW,Not Responsive,20251230_Lisa Wong
202512,Jenna Marks,12/31/2025,507819,Cancelled,01/10/2026,1,10,1,54381,JGW,Buyer Remorse,20251231_Jenna Marks
202512,Naddia Bazar,12/31/2025,507821,Cancelled,01/14/2026,1,14,1,40888,JGW,Not Responsive,20251231_Naddia Bazar
202512,Tara Singh,12/31/2025,507825,Cancelled,01/19/2026,1,19,1,50469,JGW,Not Responsive,20251231_Tara Singh
202512,Victor Chen,12/31/2025,507847,Cancelled,01/06/2026,1,6,1,14926,JGW,Buyer Remorse,20251231_Victor Chen
202601,Jay Harris,01/01/2026,507852,Cancelled,01/17/2026,1,16,1,60375,JGW,Not Responsive,20260101_Jay Harris
202601,Victor Chen,01/01/2026,507876,Cancelled,01/08/2026,1,7,1,34426,JGW,Buyer Remorse,20260101_Victor Chen
202601,Tara Singh,01/02/2026,507883,Cancelled,01/18/2026,1,16,1,25506,JGW,Buyer Remorse,20260102_Tara Singh
202601,Marcus Lee,01/02/2026,507884,Cancelled,01/20/2026,1,18,1,59804,JGW,Buyer Remorse,20260102_Marcus Lee
202601,Jenna Marks,01/05/2026,507903,Cancelled,01/14/2026,1,9,1,30152,JGW,Buyer Remorse,20260105_Jenna Marks
202601,Sofia Cruz,01/05/2026,507916,Cancelled,01/12/2026,1,7,1,35847,JGW,Buyer Remorse,20260105_Sofia Cruz
202601,Evan Baker,01/06/2026,507926,Cancelled,01/19/2026,1,13,1,24293,JGW,Financial Hardship,20260106_Evan Baker
202601,Tara Singh,01/06/2026,507939,Cancelled,01/15/2026,1,9,1,56989,JGW,Not Responsive,20260106_Tara Singh
202601,Tara Singh,01/06/2026,507942,Cancelled,01/11/2026,1,5,1,49319,JGW,Financial Hardship,20260106_Tara Singh
202601,Victor Chen,01/06/2026,507956,Cancelled,01/21/2026,1,15,1,64802,JGW,Not Responsive,20260106_Victor Chen
202601,Evan Baker,01/07/2026,507957,Cancelled,01/15/2026,1,8,1,51247,JGW,Not Responsive,20260107_Evan Baker
202601,Jenna Marks,01/07/2026,507962,Cancelled,01/15/2026,1,8,1,53532,JGW,Buyer Remorse,20260107_Jenna Marks
202601,Jenna Marks,01/07/2026,507963,Cancelled,01/13/2026,1,6,1,39095,JGW,Buyer Remorse,20260107_Jenna Marks
202601,Tara Singh,01/07/2026,507972,Cancelled,01/21/2026,1,14,1,11221,JGW,Buyer Remorse,20260107_Tara Singh
202601,Lisa Wong,01/08/2026,508006,Cancelled,01/13/2026,1,5,1,48191,JGW,Buyer Remorse,20260108_Lisa Wong
202601,Sofia Cruz,01/08/2026,508012,Cancelled,01/13/2026,1,5,1,11930,JGW,Buyer Remorse,20260108_Sofia Cruz
202601,Evan Baker,01/09/2026,508023,Cancelled,01/17/2026,1,8,1,35852,JGW,Buyer Remorse,20260109_Evan Baker
202601,Naddia Bazar,01/09/2026,508029,Cancelled,01/25/2026,1,16,1,42884,JGW,Not Responsive,20260109_Naddia Bazar
202601,Tara Singh,01/09/2026,508036,Cancelled,01/27/2026,1,18,1,25586,JGW,Financial Hardship,20260109_Tara Singh
202601,Evan Baker,01/12/2026,508051,Cancelled,01/29/2026,1,17,1,19122,JGW,Not Responsive,20260112_Evan Baker
202601,Tara Singh,01/12/2026,508068,Cancelled,01/29/2026,1,17,1,41731,JGW,Financial Hardship,20260112_Tara Singh
202601,Marcus Lee,01/12/2026,508074,Cancelled,01/23/2026,1,11,1,36016,JGW,Not Responsive,20260112_Marcus Lee
202601,Jenna Marks,01/13/2026,508092,Cancelled,02/01/2026,1,19,1,39414,JGW,Not Responsive,20260113_Jenna Marks
202601,Jenna Marks,01/13/2026,508094,Cancelled,01/20/2026,1,7,1,23240,JGW,Not Responsive,20260113_Jenna Marks
202601,Marcus Lee,01/13/2026,508110,Cancelled,01/21/2026,1,8,1,15938,JGW,Buyer Remorse,20260113_Marcus Lee
202601,Marcus Lee,01/13/2026,508112,Cancelled,01/30/2026,1,17,1,8138,JGW,Financial Hardship,20260113_Marcus Lee
202601,Victor Chen,01/13/2026,508118,Cancelled,01/20/2026,1,7,1,15975,JGW,Financial Hardship,20260113_Victor Chen
202601,Tara Singh,01/14/2026,508130,Cancelled,01/19/2026,1,5,1,10285,JGW,Financial Hardship,20260114_Tara Singh
202601,Lisa Wong,01/14/2026,508132,Cancelled,01/27/2026,1,13,1,19952,JGW,Financial Hardship,20260114_Lisa Wong
202601,Jay Harris,01/16/2026,508185,Cancelled,02/02/2026,1,17,1,26371,JGW,Buyer Remorse,20260116_Jay Harris
202601,Jenna Marks,01/16/2026,508188,Cancelled,01/22/2026,1,6,1,46511,JGW,Not Responsive,20260116_Jenna Marks
202601,Tara Singh,01/16/2026,508195,Cancelled,01/25/2026,1,9,1,16284,JGW,Buyer Remorse,20260116_Tara Singh
202601,Lisa Wong,01/16/2026,508199,Cancelled,02/02/2026,1,17,1,56124,JGW,Buyer Remorse,20260116_Lisa Wong
202601,Sofia Cruz,01/16/2026,508207,Cancelled,01/23/2026,1,7,1,26349,JGW,Financial Hardship,20260116_Sofia Cruz
202601,Jenna Marks,01/19/2026,508223,Cancelled,01/25/2026,1,6,1,36010,JGW,Not Responsive,20260119_Jenna Marks
202601,Naddia Bazar,01/19/2026,508226,Cancelled,01/28/2026,1,9,1,36874,JGW,Buyer Remorse,20260119_Naddia Bazar
202601,Jenna Marks,01/20/2026,508251,Cancelled,02/03/2026,1,14,1,20004,JGW,Buyer Remorse,20260120_Jenna Marks
202601,Tara Singh,01/20/2026,508258,Cancelled,02/07/2026,1,18,1,36535,JGW,Financial Hardship,20260120_Tara Singh
202601,Jay Harris,01/21/2026,508281,Cancelled,01/28/2026,1,7,1,23307,JGW,Buyer Remorse,20260121_Jay Harris
202601,Naddia Bazar,01/21/2026,508283,Cancelled,02/05/2026,1,15,1,53002,JGW,Financial Hardship,20260121_Naddia Bazar
202601,Tara Singh,01/21/2026,508286,Cancelled,02/06/2026,1,16,1,49539,JGW,Buyer Remorse,20260121_Tara Singh
202601,Sofia Cruz,01/21/2026,508293,Cancelled,02/08/2026,1,18,1,11900,JGW,Not Responsive,20260121_Sofia Cruz
202601,Evan Baker,01/22/2026,508309,Cancelled,01/27/2026,1,5,1,62344,JGW,Financial Hardship,20260122_Evan Baker
202601,Naddia Bazar,01/22/2026,508316,Cancelled,02/05/2026,1,14,1,36076,JGW,Buyer Remorse,20260122_Naddia Bazar
202601,Sofia Cruz,01/22/2026,508328,Cancelled,01/27/2026,1,5,1,45854,JGW,Financial Hardship,20260122_Sofia Cruz
202601,Victor Chen,01/22/2026,508340,Cancelled,02/11/2026,1,20,1,9344,JGW,Financial Hardship,20260122_Victor Chen
202601,Jay Harris,01/23/2026,508344,Cancelled,02/03/2026,1,11,1,8724,JGW,Financial Hardship,20260123_Jay Harris
202601,Tara Singh,01/23/2026,508352,Cancelled,01/29/2026,1,6,1,12570,JGW,Not Responsive,20260123_Tara Singh
202601,Marcus Lee,01/23/2026,508359,Cancelled,02/09/2026,1,17,1,15644,JGW,Financial Hardship,20260123_Marcus Lee
202601,Jenna Marks,01/26/2026,508379,Cancelled,02/11/2026,1,16,1,15506,JGW,Buyer Remorse,20260126_Jenna Marks
202601,Jenna Marks,01/26/2026,508381,Cancelled,02/06/2026,1,11,1,44092,JGW,Financial Hardship,20260126_Jenna Marks
202601,Jay Harris,01/27/2026,508408,Cancelled,02/05/2026,1,9,1,51080,JGW,Buyer Remorse,20260127_Jay Harris
202601,Jay Harris,01/27/2026,508410,Cancelled,02/06/2026,1,10,1,18650,JGW,Not Responsive,20260127_Jay Harris
202601,Naddia Bazar,01/27/2026,508414,Cancelled,02/03/2026,1,7,1,18190,JGW,Financial Hardship,20260127_Naddia Bazar
202601,Tara Singh,01/27/2026,508418,Cancelled,02/12/2026,1,16,1,15189,JGW,Not Responsive,20260127_Tara Singh
202601,Tara Singh,01/27/2026,508420,Cancelled,02/05/2026,1,9,1,53947,JGW,Not Responsive,20260127_Tara Singh
202601,Alexander Dagen,01/27/2026,508434,Cancelled,02/08/2026,1,12,1,62059,JGW,Financial Hardship,20260127_Alexander Dagen
202601,Evan Baker,01/28/2026,508438,Cancelled,02/07/2026,1,10,1,52812,JGW,Not Responsive,20260128_Evan Baker
202601,Jay Harris,01/28/2026,508441,Cancelled,02/11/2026,1,14,1,56647,JGW,Financial Hardship,20260128_Jay Harris
202601,Jenna Marks,01/28/2026,508445,Cancelled,02/09/2026,1,12,1,59456,JGW,Not Responsive,20260128_Jenna Marks
202601,Tara Singh,01/28/2026,508451,Cancelled,02/14/2026,1,17,1,40839,JGW,Not Responsive,20260128_Tara Singh
202601,Jay Harris,01/29/2026,508471,Cancelled,02/07/2026,1,9,1,15698,JGW,Financial Hardship,20260129_Jay Harris
202601,Marcus Lee,01/29/2026,508479,Cancelled,02/16/2026,1,18,1,48481,JGW,Buyer Remorse,20260129_Marcus Lee
202602,Evan Baker,02/02/2026,508508,Cancelled,02/13/2026,1,11,1,60880,JGW,Financial Hardship,20260202_Evan Baker
202602,Evan Baker,02/02/2026,508509,Cancelled,02/17/2026,1,15,1,16288,JGW,Financial Hardship,20260202_Evan Baker
202602,Evan Baker,02/02/2026,508510,Cancelled,02/07/2026,1,5,1,32244,JGW,Not Responsive,20260202_Evan Baker
202602,Alexander Dagen,02/02/2026,508539,Cancelled,02/21/2026,1,19,1,15880,JGW,Buyer Remorse,20260202_Alexander Dagen
202602,Marcus Lee,02/03/2026,508565,Cancelled,02/12/2026,1,9,1,10990,JGW,Financial Hardship,20260203_Marcus Lee
202602,Lisa Wong,02/04/2026,508598,Cancelled,02/20/2026,1,16,1,35972,JGW,Buyer Remorse,20260204_Lisa Wong
202602,Victor Chen,02/04/2026,508612,Cancelled,02/24/2026,1,20,1,54274,JGW,Not Responsive,20260204_Victor Chen
202602,Naddia Bazar,02/05/2026,508621,Cancelled,02/13/2026,1,8,1,41315,JGW,Not Responsive,20260205_Naddia Bazar
202602,Evan Baker,02/06/2026,508643,Cancelled,02/23/2026,1,17,1,51253,JGW,Buyer Remorse,20260206_Evan Baker
202602,Tara Singh,02/06/2026,508652,Cancelled,02/13/2026,1,7,1,51233,JGW,Financial Hardship,20260206_Tara Singh
202602,Tara Singh,02/09/2026,508690,Cancelled,02/24/2026,1,15,1,20345,JGW,Buyer Remorse,20260209_Tara Singh
202602,Lisa Wong,02/09/2026,508693,Cancelled,02/14/2026,1,5,1,46410,JGW,Financial Hardship,20260209_Lisa Wong
202602,Jay Harris,02/10/2026,508707,Cancelled,02/28/2026,1,18,1,29667,JGW,Buyer Remorse,20260210_Jay Harris
202602,Naddia Bazar,02/10/2026,508717,Cancelled,02/26/2026,1,16,1,21493,JGW,Not Responsive,20260210_Naddia Bazar
202602,Marcus Lee,02/11/2026,508750,Cancelled,02/21/2026,1,10,1,16459,JGW,Buyer Remorse,20260211_Marcus Lee
202602,Sofia Cruz,02/11/2026,508760,Cancelled,02/25/2026,1,14,1,24019,JGW,Financial Hardship,20260211_Sofia Cruz
202602,Evan Baker,02/12/2026,508762,Cancelled,02/17/2026,1,5,1,45130,JGW,Buyer Remorse,20260212_Evan Baker
202602,Lisa Wong,02/12/2026,508778,Cancelled,02/28/2026,1,16,1,13547,JGW,Buyer Remorse,20260212_Lisa Wong
202602,Victor Chen,02/12/2026,508791,Cancelled,02/27/2026,1,15,1,9836,JGW,Not Responsive,20260212_Victor Chen
202602,Marcus Lee,02/13/2026,508810,Cancelled,02/18/2026,1,5,1,23320,JGW,Buyer Remorse,20260213_Marcus Lee
202602,Victor Chen,02/13/2026,508818,Cancelled,03/03/2026,1,18,1,61463,JGW,Buyer Remorse,20260213_Victor Chen
202602,Evan Baker,02/16/2026,508821,Cancelled,03/01/2026,1,13,1,57046,JGW,Not Responsive,20260216_Evan Baker
202602,Tara Singh,02/16/2026,508832,Cancelled,03/07/2026,1,19,1,58500,JGW,Not Responsive,20260216_Tara Singh
202602,Lisa Wong,02/16/2026,508835,Cancelled,03/04/2026,1,16,1,27180,JGW,Buyer Remorse,20260216_Lisa Wong
202602,Victor Chen,02/17/2026,508864,Cancelled,02/24/2026,1,7,1,48251,JGW,Financial Hardship,20260217_Victor Chen
202602,Jenna Marks,02/18/2026,508871,Cancelled,02/26/2026,1,8,1,58090,JGW,Buyer Remorse,20260218_Jenna Marks
202602,Sofia Cruz,02/18/2026,508886,Cancelled,03/10/2026,1,20,1,62625,JGW,Not Responsive,20260218_Sofia Cruz
202602,Sofia Cruz,02/18/2026,508888,Cancelled,03/09/2026,1,19,1,29665,JGW,Buyer Remorse,20260218_Sofia Cruz
202602,Lisa Wong,02/20/2026,508940,Cancelled,03/06/2026,1,14,1,43208,JGW,Financial Hardship,20260220_Lisa Wong
202602,Marcus Lee,02/20/2026,508941,Cancelled,03/09/2026,1,17,1,52152,JGW,Buyer Remorse,20260220_Marcus Lee
202602,Naddia Bazar,02/23/2026,508955,Cancelled,03/05/2026,1,10,1,12191,JGW,Not Responsive,20260223_Naddia Bazar
202602,Victor Chen,02/23/2026,508971,Cancelled,03/11/2026,1,16,1,8139,JGW,Buyer Remorse,20260223_Victor Chen
202602,Naddia Bazar,02/24/2026,508983,Cancelled,03/13/2026,1,17,1,12092,JGW,Not Responsive,20260224_Naddia Bazar
202602,Tara Singh,02/25/2026,509012,Cancelled,03/05/2026,1,8,1,18947,JGW,Not Responsive,20260225_Tara Singh
202602,Lisa Wong,02/25/2026,509014,Cancelled,03/06/2026,1,9,1,58483,JGW,Financial Hardship,20260225_Lisa Wong
202602,Jay Harris,02/26/2026,509034,Cancelled,03/17/2026,1,19,1,49711,JGW,Not Responsive,20260226_Jay Harris
202602,Naddia Bazar,02/26/2026,509040,Cancelled,03/17/2026,1,19,1,27956,JGW,Not Responsive,20260226_Naddia Bazar
202602,Tara Singh,02/26/2026,509041,Cancelled,03/17/2026,1,19,1,44859,JGW,Financial Hardship,20260226_Tara Singh
202602,Evan Baker,02/27/2026,509055,Cancelled,03/09/2026,1,10,1,28711,JGW,Not Responsive,20260227_Evan Baker
202602,Naddia Bazar,02/27/2026,509062,Cancelled,03/09/2026,1,10,1,12011,JGW,Financial Hardship,20260227_Naddia Bazar
202602,Tara Singh,02/27/2026,509064,Cancelled,03/10/2026,1,11,1,22512,JGW,Not Responsive,20260227_Tara Singh
202602,Lisa Wong,02/27/2026,509065,Cancelled,03/19/2026,1,20,1,60723,JGW,Financial Hardship,20260227_Lisa Wong
202602,Sofia Cruz,02/27/2026,509071,Cancelled,03/18/2026,1,19,1,23503,JGW,Financial Hardship,20260227_Sofia Cruz
202603,Tara Singh,03/02/2026,509086,Cancelled,03/13/2026,1,11,1,10288,JGW,Financial Hardship,20260302_Tara Singh
202603,Lisa Wong,03/02/2026,509088,Cancelled,03/15/2026,1,13,1,16052,JGW,Financial Hardship,20260302_Lisa Wong
202603,Jenna Marks,03/03/2026,509114,Cancelled,03/12/2026,1,9,1,62423,JGW,Financial Hardship,20260303_Jenna Marks
202603,Naddia Bazar,03/03/2026,509118,Cancelled,03/15/2026,1,12,1,47055,JGW,Financial Hardship,20260303_Naddia Bazar
202603,Alexander Dagen,03/03/2026,509135,Cancelled,03/18/2026,1,15,1,37401,JGW,Buyer Remorse,20260303_Alexander Dagen
202603,Victor Chen,03/03/2026,509138,Cancelled,03/22/2026,1,19,1,47274,JGW,Financial Hardship,20260303_Victor Chen
202603,Tara Singh,03/04/2026,509153,Cancelled,03/15/2026,1,11,1,59610,JGW,Buyer Remorse,20260304_Tara Singh
202603,Marcus Lee,03/04/2026,509161,Cancelled,03/22/2026,1,18,1,20864,JGW,Buyer Remorse,20260304_Marcus Lee
202603,Jay Harris,03/05/2026,509183,Cancelled,03/10/2026,1,5,1,30377,JGW,Not Responsive,20260305_Jay Harris
202603,Sofia Cruz,03/06/2026,509228,Cancelled,03/16/2026,1,10,1,61809,JGW,Buyer Remorse,20260306_Sofia Cruz
202603,Tara Singh,03/09/2026,509247,Cancelled,03/15/2026,1,6,1,35957,JGW,Not Responsive,20260309_Tara Singh
202603,Alexander Dagen,03/09/2026,509263,Cancelled,03/24/2026,1,15,1,54157,JGW,Not Responsive,20260309_Alexander Dagen
202603,Victor Chen,03/09/2026,509266,Cancelled,03/23/2026,1,14,1,36193,JGW,Financial Hardship,20260309_Victor Chen
202603,Tara Singh,03/10/2026,509275,Cancelled,03/20/2026,1,10,1,37945,JGW,Not Responsive,20260310_Tara Singh
202603,Lisa Wong,03/10/2026,509278,Cancelled,03/22/2026,1,12,1,34860,JGW,Financial Hardship,20260310_Lisa Wong
202603,Alexander Dagen,03/10/2026,509288,Cancelled,03/26/2026,1,16,1,25406,JGW,Buyer Remorse,20260310_Alexander Dagen
202603,Victor Chen,03/10/2026,509292,Cancelled,03/19/2026,1,9,1,22024,JGW,Financial Hardship,20260310_Victor Chen
202603,Jay Harris,03/11/2026,509301,Cancelled,03/31/2026,1,20,1,60251,JGW,Financial Hardship,20260311_Jay Harris
202603,Lisa Wong,03/11/2026,509315,Cancelled,03/29/2026,1,18,1,20880,JGW,Not Responsive,20260311_Lisa Wong
202603,Evan Baker,03/12/2026,509327,Cancelled,03/25/2026,1,13,1,37458,JGW,Buyer Remorse,20260312_Evan Baker
202603,Jay Harris,03/12/2026,509329,Cancelled,03/20/2026,1,8,1,47652,JGW,Financial Hardship,20260312_Jay Harris
202603,Naddia Bazar,03/12/2026,509338,Cancelled,03/28/2026,1,16,1,48056,JGW,Financial Hardship,20260312_Naddia Bazar
202603,Tara Singh,03/12/2026,509340,Cancelled,04/01/2026,1,20,1,9289,JGW,Not Responsive,20260312_Tara Singh
202603,Marcus Lee,03/12/2026,509345,Cancelled,04/01/2026,1,20,1,12933,JGW,Not Responsive,20260312_Marcus Lee
202603,Evan Baker,03/13/2026,509361,Cancelled,03/24/2026,1,11,1,48754,JGW,Financial Hardship,20260313_Evan Baker
202603,Evan Baker,03/13/2026,509364,Cancelled,03/18/2026,1,5,1,22097,JGW,Buyer Remorse,20260313_Evan Baker
202603,Tara Singh,03/13/2026,509378,Cancelled,04/01/2026,1,19,1,8807,JGW,Buyer Remorse,20260313_Tara Singh
202603,Sofia Cruz,03/13/2026,509387,Cancelled,03/26/2026,1,13,1,15861,JGW,Financial Hardship,20260313_Sofia Cruz
202603,Evan Baker,03/16/2026,509399,Cancelled,04/02/2026,1,17,1,17451,JGW,Buyer Remorse,20260316_Evan Baker
202603,Tara Singh,03/16/2026,509414,Cancelled,03/25/2026,1,9,1,44516,JGW,Financial Hardship,20260316_Tara Singh
202603,Marcus Lee,03/16/2026,509421,Cancelled,04/03/2026,1,18,1,63154,JGW,Not Responsive,20260316_Marcus Lee
202603,Tara Singh,03/17/2026,509451,Cancelled,03/27/2026,1,10,1,19021,JGW,Buyer Remorse,20260317_Tara Singh
202603,Lisa Wong,03/17/2026,509458,Cancelled,04/03/2026,1,17,1,11995,JGW,Buyer Remorse,20260317_Lisa Wong
202603,Sofia Cruz,03/17/2026,509461,Cancelled,03/24/2026,1,7,1,48120,JGW,Buyer Remorse,20260317_Sofia Cruz
202603,Sofia Cruz,03/17/2026,509463,Cancelled,03/24/2026,1,7,1,60318,JGW,Financial Hardship,20260317_Sofia Cruz
202603,Victor Chen,03/17/2026,509471,Cancelled,03/22/2026,1,5,1,48486,JGW,Not Responsive,20260317_Victor Chen
202603,Jay Harris,03/18/2026,509477,Cancelled,03/31/2026,1,13,1,10662,JGW,Not Responsive,20260318_Jay Harris
202603,Lisa Wong,03/18/2026,509489,Cancelled,04/03/2026,1,16,1,51563,JGW,Buyer Remorse,20260318_Lisa Wong
202603,Naddia Bazar,03/19/2026,509513,Cancelled,04/02/2026,1,14,1,37781,JGW,Buyer Remorse,20260319_Naddia Bazar
202603,Marcus Lee,03/19/2026,509524,Cancelled,04/06/2026,1,18,1,22356,JGW,Financial Hardship,20260319_Marcus Lee
202603,Sofia Cruz,03/19/2026,509528,Cancelled,03/29/2026,1,10,1,13679,JGW,Buyer Remorse,20260319_Sofia Cruz
202603,Alexander Dagen,03/19/2026,509531,Cancelled,04/01/2026,1,13,1,16198,JGW,Not Responsive,20260319_Alexander Dagen
202603,Victor Chen,03/20/2026,509567,Cancelled,03/30/2026,1,10,1,62386,JGW,Not Responsive,20260320_Victor Chen
202603,Evan Baker,03/25/2026,509622,Cancelled,04/02/2026,1,8,1,35193,JGW,Not Responsive,20260325_Evan Baker
202603,Jay Harris,03/25/2026,509628,Cancelled,04/08/2026,1,14,1,24932,JGW,Not Responsive,20260325_Jay Harris
202603,Tara Singh,03/25/2026,509633,Cancelled,04/04/2026,1,10,1,15823,JGW,Not Responsive,20260325_Tara Singh
202603,Lisa Wong,03/25/2026,509636,Cancelled,04/03/2026,1,9,1,56803,JGW,Financial Hardship,20260325_Lisa Wong
202603,Lisa Wong,03/26/2026,509667,Cancelled,04/03/2026,1,8,1,31364,JGW,Buyer Remorse,20260326_Lisa Wong
202603,Marcus Lee,03/26/2026,509670,Cancelled,04/01/2026,1,6,1,17308,JGW,Not Responsive,20260326_Marcus Lee
202603,Victor Chen,03/26/2026,509685,Cancelled,04/09/2026,1,14,1,22443,JGW,Buyer Remorse,20260326_Victor Chen
202603,Evan Baker,03/27/2026,509688,Cancelled,04/04/2026,1,8,1,22983,JGW,Financial Hardship,20260327_Evan Baker
202603,Evan Baker,03/30/2026,509713,Cancelled,04/18/2026,1,19,1,49909,JGW,Buyer Remorse,20260330_Evan Baker
202603,Marcus Lee,03/30/2026,509726,Cancelled,04/07/2026,1,8,1,55360,JGW,Financial Hardship,20260330_Marcus Lee
202603,Alexander Dagen,03/30/2026,509733,Cancelled,04/09/2026,1,10,1,33121,JGW,Financial Hardship,20260330_Alexander Dagen
202603,Tara Singh,03/31/2026,509750,Cancelled,04/05/2026,1,5,1,47805,JGW,Financial Hardship,20260331_Tara Singh
202604,Jay Harris,04/01/2026,509764,Cancelled,04/21/2026,1,20,1,37506,JGW,Not Responsive,20260401_Jay Harris
202604,Marcus Lee,04/01/2026,509776,Cancelled,04/20/2026,1,19,1,57910,JGW,Financial Hardship,20260401_Marcus Lee
202604,Alexander Dagen,04/01/2026,509784,Cancelled,04/11/2026,1,10,1,23249,JGW,Buyer Remorse,20260401_Alexander Dagen
202604,Victor Chen,04/01/2026,509786,Cancelled,04/11/2026,1,10,1,45918,JGW,Buyer Remorse,20260401_Victor Chen
202604,Evan Baker,04/02/2026,509789,Cancelled,04/15/2026,1,13,1,8911,JGW,Buyer Remorse,20260402_Evan Baker
202604,Jenna Marks,04/02/2026,509792,Cancelled,04/21/2026,1,19,1,64908,JGW,Buyer Remorse,20260402_Jenna Marks
202604,Naddia Bazar,04/02/2026,509796,Cancelled,04/17/2026,1,15,1,59021,JGW,Not Responsive,20260402_Naddia Bazar
202604,Marcus Lee,04/02/2026,509806,Cancelled,04/19/2026,1,17,1,44885,JGW,Financial Hardship,20260402_Marcus Lee
202604,Marcus Lee,04/02/2026,509807,Cancelled,04/18/2026,1,16,1,25046,JGW,Not Responsive,20260402_Marcus Lee
202604,Victor Chen,04/02/2026,509817,Cancelled,04/20/2026,1,18,1,50743,JGW,Buyer Remorse,20260402_Victor Chen
202604,Lisa Wong,04/03/2026,509831,Cancelled,04/11/2026,1,8,1,43759,JGW,Not Responsive,20260403_Lisa Wong
202604,Lisa Wong,04/03/2026,509833,Cancelled,04/13/2026,1,10,1,46995,JGW,Buyer Remorse,20260403_Lisa Wong
202604,Jenna Marks,04/06/2026,509857,Cancelled,04/11/2026,1,5,1,16667,JGW,Financial Hardship,20260406_Jenna Marks
202604,Jay Harris,04/07/2026,509890,Cancelled,04/17/2026,1,10,1,9733,JGW,Not Responsive,20260407_Jay Harris
202604,Naddia Bazar,04/07/2026,509894,Cancelled,04/19/2026,1,12,1,14939,JGW,Financial Hardship,20260407_Naddia Bazar
